datetime,open,high,low,close,volume,is_min,is_max
2024-07-01 13:30:00,212.17999,215.58,211.965,215.235,14825593,0,0
2024-07-01 14:30:00,215.22,215.53,214.09,215.01331,7686790,0,0
2024-07-01 15:30:00,214.95,216.55499,214.715,216.55009,6938052,0,0
2024-07-01 16:30:00,216.515,217.5,216.5,217.255,8453035,0,0
2024-07-01 17:30:00,217.16499,217.17999,215.94,215.94,4139880,0,0
2024-07-01 18:30:00,215.92,216.24001,215.16,215.535,5271949,0,0
2024-07-01 19:30:00,215.535,217.0,215.47,216.73,5426090,0,0
2024-07-02 13:30:00,216.14999,218.89999,215.10001,218.7099,14475116,0,0
2024-07-02 14:30:00,218.71001,220.33,218.5638,219.51019,11593279,0,0
2024-07-02 15:30:00,219.53,220.11,218.75999,219.16499,5151809,0,0
2024-07-02 16:30:00,219.14999,219.5,218.8308,219.39999,3236672,0,0
2024-07-02 17:30:00,219.4001,220.07001,219.27,220.03,3762941,0,0
2024-07-02 18:30:00,220.03,220.33,219.50999,219.62,4789218,0,0
2024-07-02 19:30:00,219.61,220.38,219.5,220.37,5279602,0,0
2024-07-03 13:30:00,220.42999,221.39999,219.03,219.38,14372255,0,0
2024-07-03 14:30:00,219.3799,220.73,219.1001,220.11501,6600486,0,0
2024-07-03 15:30:00,220.11501,221.3,219.77,221.3,5274586,0,0
2024-07-03 16:30:00,221.28999,221.55,220.88,221.55,10951170,0,0
2024-07-05 13:30:00,221.64999,225.44,221.64999,225.17081,17905237,0,0
2024-07-05 14:30:00,225.17,225.19,223.83,224.72,7018234,0,0
2024-07-05 15:30:00,224.72,225.4191,224.67999,225.22,5004157,0,0
2024-07-05 16:30:00,225.23,225.37,224.73,225.35001,3808323,0,0
2024-07-05 17:30:00,225.355,225.64,224.98,225.25,4601702,0,0
2024-07-05 18:30:00,225.25999,225.52499,225.00999,225.42,4479668,0,0
2024-07-05 19:30:00,225.41991,226.45,225.36,226.31,7165954,0,0
2024-07-08 13:30:00,227.09,227.35001,223.25,225.2,16387202,0,0
2024-07-08 14:30:00,225.1998,226.81,224.7832,226.50999,8150247,0,0
2024-07-08 15:30:00,226.53,227.0,225.78999,226.52,5305936,0,0
2024-07-08 16:30:00,226.50999,226.89999,226.05,226.5999,4946609,0,0
2024-07-08 17:30:00,226.58,227.44,226.39,227.33,4890440,0,0
2024-07-08 18:30:00,227.33,227.36,226.46001,226.825,4484923,0,0
2024-07-08 19:30:00,226.81,227.84,226.7601,227.8,6040675,0,0
2024-07-09 13:30:00,228.185,229.395,226.3721,228.53,13450286,0,0
2024-07-09 14:30:00,228.5229,228.655,227.3,227.91499,8133838,0,0
2024-07-09 15:30:00,227.9101,228.248,227.60001,228.17999,4278456,0,0
2024-07-09 16:30:00,228.17,228.7254,228.00999,228.00999,4244252,0,0
2024-07-09 17:30:00,228.0,228.535,227.85001,228.44,3230951,0,0
2024-07-09 18:30:00,228.45,228.5199,228.16,228.36,3274100,0,0
2024-07-09 19:30:00,228.35001,228.78,228.1842,228.7,4806474,0,0
2024-07-10 13:30:00,229.44,231.722,229.25,231.10001,14711583,0,0
2024-07-10 14:30:00,231.11,231.155,230.105,230.995,6360484,0,0
2024-07-10 15:30:00,231.0,232.74001,230.955,232.19501,9467527,0,0
2024-07-10 16:30:00,232.2,232.42,230.71001,231.56,7182941,0,0
2024-07-10 17:30:00,231.57001,232.14999,231.52,232.10001,4334817,0,0
2024-07-10 18:30:00,232.10001,232.19,231.63,231.75999,4261881,0,0
2024-07-10 19:30:00,231.75999,233.08,231.705,232.91,7115598,0,0
2024-07-11 13:30:00,231.31171,232.39,228.53,228.89999,16644797,0,0
2024-07-11 14:30:00,228.87,229.64,226.27,226.62,10923612,0,0
2024-07-11 15:30:00,226.62,227.84,225.77,227.76579,7102718,0,0
2024-07-11 16:30:00,227.75999,228.72,227.27,227.98,5833847,0,0
2024-07-11 17:30:00,227.97,227.97501,226.59,227.265,3378095,0,0
2024-07-11 18:30:00,227.25999,228.55,227.21001,227.71001,4129270,0,0
2024-07-11 19:30:00,227.72,228.7,227.55,227.55,6050973,0,0
2024-07-12 13:30:00,229.0,231.5,228.67999,230.88,14080146,0,0
2024-07-12 14:30:00,230.88,232.39799,230.62,231.8999,7527748,0,0
2024-07-12 15:30:00,231.89999,231.99001,230.50999,230.71001,5014273,0,0
2024-07-12 16:30:00,230.71001,231.91,230.57001,231.9025,4220317,0,0
2024-07-12 17:30:00,231.89999,232.64,231.84,232.27,4525973,0,0
2024-07-12 18:30:00,232.265,232.36,231.56,231.85989,3484723,0,0
2024-07-12 19:30:00,231.86,231.87,229.91,230.57001,5822133,0,0
2024-07-15 13:30:00,236.532,237.23,233.34,234.7901,20535733,0,0
2024-07-15 14:30:00,234.82001,236.3101,234.48,235.60001,7067378,0,0
2024-07-15 15:30:00,235.58,235.9498,234.5,235.308,6582105,0,0
2024-07-15 16:30:00,235.32001,235.88,234.62,234.69,3851727,0,0
2024-07-15 17:30:00,234.6595,234.8,233.90401,234.205,3774759,0,0
2024-07-15 18:30:00,234.21001,235.07001,233.97,234.58,4097236,0,0
2024-07-15 19:30:00,234.58,234.78999,233.09,234.42,5847732,0,0
2024-07-16 13:30:00,235.205,236.27,233.00999,233.83,11433979,0,0
2024-07-16 14:30:00,233.83,234.91,233.675,234.16,5219269,0,0
