datetime,open,high,low,close,volume,is_min,is_max
2025-09-16 15:30:00,239.58009,239.58009,239.10001,239.23,274967,0,0
2025-09-16 15:35:00,239.25,239.28999,238.69839,238.82001,341929,0,0
2025-09-16 15:40:00,238.83,238.92999,238.465,238.67999,358806,0,0
2025-09-16 15:45:00,238.67,239.03,238.67,238.94501,235791,0,0
2025-09-16 15:50:00,238.96001,239.02499,238.6207,238.765,229672,0,0
2025-09-16 15:55:00,238.78,238.97501,238.64999,238.655,217521,0,0
2025-09-16 16:00:00,238.66499,238.8788,238.63,238.84,243572,0,0
2025-09-16 16:05:00,238.845,238.92,238.75,238.86,255837,0,0
2025-09-16 16:10:00,238.86,239.10001,238.75011,239.0688,216390,0,0
2025-09-16 16:15:00,239.05,239.31,238.98,239.17999,339729,0,0
2025-09-16 16:20:00,239.185,239.4142,239.12,239.35069,188553,0,0
2025-09-16 16:25:00,239.355,239.36,239.03999,239.19501,197790,0,0
2025-09-16 16:30:00,239.2,239.2699,239.0,239.21001,159055,0,0
2025-09-16 16:35:00,239.21001,239.22,238.89999,239.11501,233995,0,0
2025-09-16 16:40:00,239.11501,239.343,239.06,239.25841,178739,0,0
2025-09-16 16:45:00,239.265,239.3,239.0303,239.14011,159466,0,0
2025-09-16 16:50:00,239.1407,239.35001,239.03999,239.0795,185410,0,0
2025-09-16 16:55:00,239.08501,239.3,239.02,239.14,201128,0,0
2025-09-16 17:00:00,239.14999,239.39999,239.14,239.17999,172402,0,0
2025-09-16 17:05:00,239.1875,239.22,238.98,239.00999,183656,0,0
2025-09-16 17:10:00,239.015,239.21001,239.0,239.14,195878,0,0
2025-09-16 17:15:00,239.14999,239.39,239.07001,239.2,232856,0,0
2025-09-16 17:20:00,239.2,239.36,239.11,239.2207,172122,0,0
2025-09-16 17:25:00,239.22,239.24001,239.03999,239.0856,149973,0,0
2025-09-16 17:30:00,239.10001,239.11,238.67,238.72839,316150,0,0
2025-09-16 17:35:00,238.74001,238.78,238.58,238.61501,185589,0,0
2025-09-16 17:40:00,238.60001,238.64999,238.31,238.395,245014,0,0
2025-09-16 17:45:00,238.38499,238.42,238.22,238.36,235094,0,0
2025-09-16 17:50:00,238.36501,238.479,238.13,238.47009,264186,0,0
2025-09-16 17:55:00,238.47,238.47,238.23,238.32001,167001,0,0
2025-09-16 18:00:00,238.32001,238.485,238.2099,238.485,183071,1,0
2025-09-16 18:05:00,238.4899,238.88,238.46001,238.85001,266807,0,0
2025-09-16 18:10:00,238.845,238.96001,238.7101,238.78,252568,0,0
2025-09-16 18:15:00,238.785,238.88,238.7043,238.8,186876,0,0
2025-09-16 18:20:00,238.82001,238.87,238.66,238.85001,180503,0,0
2025-09-16 18:25:00,238.855,239.03,238.81441,238.92999,234245,0,0
2025-09-16 18:30:00,238.94,239.0,238.81,238.935,213106,0,0
2025-09-16 18:35:00,238.935,238.955,238.815,238.95,182250,0,0
2025-09-16 18:40:00,238.95,239.08,238.94501,239.00999,228300,0,0
2025-09-16 18:45:00,239.02,239.095,239.0,239.015,155721,0,0
2025-09-16 18:50:00,239.02,239.08,238.92999,238.96001,199419,0,0
2025-09-16 18:55:00,238.955,239.11,238.89999,239.06,189172,0,0
2025-09-16 19:00:00,239.06,239.25999,239.05,239.205,294282,0,0
2025-09-16 19:05:00,239.2,239.39,239.19,239.25,282719,0,0
2025-09-16 19:10:00,239.2477,239.5865,239.19,239.545,422975,0,0
2025-09-16 19:15:00,239.535,239.60001,239.2907,239.325,327142,0,0
2025-09-16 19:20:00,239.33,239.33501,238.91,239.14999,400811,0,0
2025-09-16 19:25:00,239.14,239.14999,238.86,238.93829,249396,0,0
