datetime,open,high,low,close,volume,is_min,is_max
2024-07-31 15:00:00,222.605,222.7899,222.3,222.535,1083454,0,0
2024-07-31 15:15:00,222.53999,223.17,222.3101,223.155,933865,0,0
2024-07-31 15:30:00,223.155,223.37,222.49001,222.58501,904908,0,0
2024-07-31 15:45:00,222.58501,222.73,222.35001,222.55,905899,0,0
2024-07-31 16:00:00,222.57001,222.7,222.36,222.61,675565,0,0
2024-07-31 16:15:00,222.61,222.62,222.17,222.37,621199,0,0
2024-07-31 16:30:00,222.38361,222.39,222.08009,222.3,563640,0,0
2024-07-31 16:45:00,222.28999,222.75999,222.25999,222.53999,762924,0,0
2024-07-31 17:00:00,222.53999,222.88,222.45,222.735,863847,0,0
2024-07-31 17:15:00,222.73,223.00999,222.52,222.60001,1293827,0,0
2024-07-31 17:30:00,222.595,222.60001,221.31,221.75,1164226,0,0
2024-07-31 17:45:00,221.73,222.45,221.67,222.17,723725,0,0
2024-07-31 18:00:00,222.19,222.78,221.92,222.66,994339,0,0
2024-07-31 18:15:00,222.65739,223.00999,222.65739,222.92999,627230,0,0
2024-07-31 18:30:00,222.94,223.37,222.34,223.17999,1059849,0,0
2024-07-31 18:45:00,223.17,223.30009,222.53999,222.66499,874564,0,0
2024-07-31 19:00:00,222.66499,223.03,222.42,222.58,1177188,0,0
2024-07-31 19:15:00,222.59,223.0199,221.285,221.61011,1839677,0,0
2024-07-31 19:30:00,221.64,223.00929,221.37,222.855,1665850,0,0
2024-07-31 19:45:00,222.84,222.98,221.66,221.99001,3952670,0,0
2024-08-01 13:30:00,224.37,224.4505,222.56,223.05,4110658,0,1
2024-08-01 13:45:00,223.08,224.3,223.08,224.28,2410042,0,0
2024-08-01 14:00:00,224.25999,224.3,222.95,223.155,2140717,0,0
2024-08-01 14:15:00,223.17,223.39,221.25999,221.28,1850652,0,0
2024-08-01 14:30:00,221.27969,221.73,220.61,221.10001,2230729,0,0
2024-08-01 14:45:00,221.08,221.42999,220.3503,220.985,1444372,0,0
2024-08-01 15:00:00,221.0,221.175,220.12,220.42,1449689,0,0
2024-08-01 15:15:00,220.42999,220.78999,220.12,220.53999,1184871,0,0
2024-08-01 15:30:00,220.56,220.85001,219.28,219.33,1388797,0,0
2024-08-01 15:45:00,219.34,220.12,219.2101,219.8,1019923,0,0
2024-08-01 16:00:00,219.7901,220.0699,219.64999,219.9142,894192,0,0
2024-08-01 16:15:00,219.89999,220.17,219.02,219.32001,1175019,0,0
2024-08-01 16:30:00,219.34,219.5,218.53999,218.769,1095308,0,0
2024-08-01 16:45:00,218.72,219.05991,218.455,218.74001,1380812,0,0
2024-08-01 17:00:00,218.72,218.89999,218.17999,218.255,897047,0,0
2024-08-01 17:15:00,218.25999,218.3,217.63,218.14999,1081941,0,0
2024-08-01 17:30:00,218.16,218.44,217.32001,217.35001,2371237,0,0
2024-08-01 17:45:00,217.3725,218.66,217.1908,218.63,1135963,0,0
2024-08-01 18:00:00,218.62,218.8,217.88,217.89999,1556888,0,0
2024-08-01 18:15:00,217.905,218.00999,217.21001,217.78999,1325980,0,0
2024-08-01 18:30:00,217.795,218.03999,217.17999,217.33,1235101,0,0
2024-08-01 18:45:00,217.33,217.88499,217.02,217.495,1763156,0,0
2024-08-01 19:00:00,217.48,217.95,217.12,217.69,1378915,0,0
2024-08-01 19:15:00,217.69,218.1599,217.33,218.05499,1653351,0,0
2024-08-01 19:30:00,218.05,218.53,217.61,217.88,2261601,0,0
2024-08-01 19:45:00,217.88499,219.14,217.13499,218.28,5176448,0,0
2024-08-02 13:30:00,219.14999,223.87,217.71001,223.58,13176254,0,0
2024-08-02 13:45:00,223.60001,224.41499,222.1001,223.23,5926851,0,1
2024-08-02 14:00:00,223.205,224.14999,220.67999,220.83501,4786292,0,0
2024-08-02 14:15:00,220.78,222.95,220.77,222.655,5647585,0,0
2024-08-02 14:30:00,222.63,223.5,222.58,223.37,3194419,0,0
2024-08-02 14:45:00,223.39999,224.3799,222.3557,222.39999,5909192,0,0
2024-08-02 15:00:00,222.41,223.22,221.75999,222.425,2907380,0,0
2024-08-02 15:15:00,222.42999,223.67,222.42999,222.83,2308389,0,0
2024-08-02 15:30:00,222.86,222.95,221.42,222.66,2962169,0,0
2024-08-02 15:45:00,222.64999,223.45,222.25,223.205,1770313,0,0
2024-08-02 16:00:00,223.205,223.98,222.73,222.905,1725305,0,0
2024-08-02 16:15:00,222.92,224.72,222.8,224.62,2640657,0,0
2024-08-02 16:30:00,224.61501,225.60001,224.52,224.9828,2423906,0,0
2024-08-02 16:45:00,224.94,225.0394,223.45,224.235,1891140,0,0
2024-08-02 17:00:00,224.215,224.95,224.14,224.82001,1575101,0,0
2024-08-02 17:15:00,224.83,225.27,224.5136,224.64,1597006,0,0
2024-08-02 17:30:00,224.63,225.005,224.35001,224.83,2043116,0,0
2024-08-02 17:45:00,224.815,224.99001,223.31,224.19,1856875,0,0
2024-08-02 18:00:00,224.21001,224.2222,222.57001,222.7,1709045,0,0
2024-08-02 18:15:00,222.685,223.435,221.91,223.435,1940407,0,0
2024-08-02 18:30:00,223.42,224.10001,223.19,223.63,1583975,0,0
2024-08-02 18:45:00,223.5643,224.0,222.63,222.7,1321956,0,0
2024-08-02 19:00:00,222.7,223.37,222.11501,222.89999,1703181,0,0
2024-08-02 19:15:00,222.89,223.17999,222.11,222.62,1918055,0,0
2024-08-02 19:30:00,222.63,222.9883,220.87,222.0201,3036507,0,0
2024-08-02 19:45:00,222.02,222.24001,219.06,219.8,8006267,0,0
2024-08-05 13:30:00,199.14,210.0,196.21001,208.55,27409767,1,0
2024-08-05 13:45:00,209.5,211.11,207.17,207.63,7244950,0,0
2024-08-05 14:00:00,207.81,211.00999,207.7901,209.78999,4714621,0,0
2024-08-05 14:15:00,209.74001,211.0,207.7,207.9787,3988021,0,0
2024-08-05 14:30:00,207.9407,210.39999,207.82001,208.4971,3526116,0,0
2024-08-05 14:45:00,208.53999,210.38,208.0,209.55991,2713821,0,0
2024-08-05 15:00:00,209.58501,212.94991,208.74001,212.25999,4297761,0,0
2024-08-05 15:15:00,212.39,213.47,211.17,211.17,2866456,0,0
2024-08-05 15:30:00,211.2,211.888,209.92,210.10001,2745094,0,0
2024-08-05 15:45:00,210.10001,211.33,209.505,210.33501,2402537,0,0
2024-08-05 16:00:00,210.33501,212.0,210.02,211.64,1740140,0,0
2024-08-05 16:15:00,211.7,213.0,211.45419,212.61501,1827364,0,0
2024-08-05 16:30:00,212.62,212.64999,210.55009,210.78999,1787765,0,1
2024-08-05 16:45:00,210.81,211.004,209.72,210.38,1483974,0,0
2024-08-05 17:00:00,210.36,211.785,209.91,211.44501,1734196,0,0
2024-08-05 17:15:00,211.42,211.7701,210.77,210.81,1240758,0,0
2024-08-05 17:30:00,210.78999,211.89,210.78,211.17999,1153205,0,0
2024-08-05 17:45:00,211.1873,211.39999,210.50999,210.7401,1309022,0,0
2024-08-05 18:00:00,210.77,210.91,209.37,209.4501,1296258,0,0
2024-08-05 18:15:00,209.45,210.64,209.38,210.61,1355478,0,0
2024-08-05 18:30:00,210.563,210.95,207.29601,207.55,3127214,0,0
2024-08-05 18:45:00,207.56,208.07001,203.92,204.784,6698815,0,0
2024-08-05 19:00:00,204.78999,206.42999,204.06,205.37,3424697,0,0
2024-08-05 19:15:00,205.405,207.14,205.27,206.42999,3427008,0,0
2024-08-05 19:30:00,206.42999,208.25,206.0117,207.57001,3388504,0,0
2024-08-05 19:45:00,207.57001,209.35001,206.8201,209.19,7863246,0,0
2024-08-06 13:30:00,205.39,206.25,201.64,201.66499,12361604,0,0
2024-08-06 13:45:00,201.67999,204.10001,201.07001,203.1321,5457976,0,0
2024-08-06 14:00:00,203.19,204.9492,202.42999,204.72,3385610,0,0
2024-08-06 14:15:00,204.75,205.8,204.41,204.89011,2895294,0,0
2024-08-06 14:30:00,204.98,206.33681,204.37,206.24001,2253181,0,0
2024-08-06 14:45:00,206.25,207.67999,206.17999,207.54601,2206492,0,0
2024-08-06 15:00:00,207.50999,207.7395,206.675,207.13361,1709353,0,0
2024-08-06 15:15:00,207.125,207.58,206.03999,206.11,1640347,0,0
2024-08-06 15:30:00,206.12041,207.71001,206.06,206.47,1632775,0,0
2024-08-06 15:45:00,206.47,208.5596,206.39999,208.46001,1766167,0,0
2024-08-06 16:00:00,208.46001,208.97,208.27,208.74001,1319411,0,0
2024-08-06 16:15:00,208.75999,208.99001,208.42,208.631,1183612,0,0
2024-08-06 16:30:00,208.67,208.99001,208.36,208.83,1096742,0,0
2024-08-06 16:45:00,208.82001,209.98,208.74001,209.7,1439879,0,0
2024-08-06 17:00:00,209.69,209.72,208.92,209.19,1178416,0,0
2024-08-06 17:15:00,209.19,209.34,208.52,208.99001,892554,0,0
2024-08-06 17:30:00,209.00999,209.185,208.55,208.785,1116548,0,0
2024-08-06 17:45:00,208.78999,208.97,208.33,208.50999,915071,0,0
2024-08-06 18:00:00,208.50999,208.50999,207.705,208.3,1554990,0,0
2024-08-06 18:15:00,208.285,209.4799,208.285,209.4464,1261674,0,0
2024-08-06 18:30:00,209.45,209.89,209.17,209.64,984330,0,0
2024-08-06 18:45:00,209.64011,209.95,208.7,208.745,1171682,0,1
2024-08-06 19:00:00,208.74001,208.83,207.61,207.96001,1479022,0,0
2024-08-06 19:15:00,207.97,208.7,207.39999,208.505,1635595,0,0
2024-08-06 19:30:00,208.505,208.59,207.74001,207.92,1535370,0,0
2024-08-06 19:45:00,207.9299,208.34,206.39999,207.125,4967888,0,0
2024-08-07 13:30:00,206.89,211.64,206.41,211.3898,8252453,1,0
2024-08-07 13:45:00,211.38,212.42999,210.92999,212.39999,2932864,0,0
2024-08-07 14:00:00,212.42999,212.89999,211.75999,211.96001,2457372,0,0
2024-08-07 14:15:00,212.0027,212.2099,210.81,211.7,2071979,0,0
2024-08-07 14:30:00,211.69,212.87,211.47,212.82001,1855237,0,0
2024-08-07 14:45:00,212.82001,213.47,212.72,213.14999,1740931,0,0
2024-08-07 15:00:00,213.17999,213.59,212.64999,213.21001,1545176,0,0
2024-08-07 15:15:00,213.215,213.39999,212.77,213.16,1226174,0,0
2024-08-07 15:30:00,213.12399,213.64,212.48,212.4819,1447642,0,0
2024-08-07 15:45:00,212.49001,212.7,211.96001,212.5799,1386171,0,0
2024-08-07 16:00:00,212.59,212.59,211.17999,212.2401,1380749,0,0
2024-08-07 16:15:00,212.23,212.81,211.98,212.58501,846265,0,0
2024-08-07 16:30:00,212.5997,212.97,212.07001,212.11,1303248,0,0
2024-08-07 16:45:00,212.14,212.36,211.4301,211.55499,1137842,0,0
2024-08-07 17:00:00,211.53999,211.85001,210.86,211.2726,1436075,0,0
2024-08-07 17:15:00,211.25,211.7,210.35001,211.03999,1335062,0,0
2024-08-07 17:30:00,211.03999,211.49001,210.86501,211.28,1005372,0,0
2024-08-07 17:45:00,211.27,211.44,210.5881,210.92999,937886,0,0
2024-08-07 18:00:00,210.89999,211.28,210.02,210.37,1217347,0,0
2024-08-07 18:15:00,210.36,211.2596,210.02,211.06,1934607,0,0
2024-08-07 18:30:00,211.02,211.02,209.5,209.63,1649132,0,0
2024-08-07 18:45:00,209.59,209.83,208.89,208.94,1285448,0,0
2024-08-07 19:00:00,208.94501,210.57001,208.48,209.92999,1949684,0,0
2024-08-07 19:15:00,209.95,210.84,209.89999,210.5201,1130785,0,0
2024-08-07 19:30:00,210.55,210.99001,210.22,210.575,1464122,0,0
2024-08-07 19:45:00,210.57001,210.83,209.41,209.86,3893889,0,0
2024-08-08 13:30:00,213.095,213.21001,210.19,210.19,4267992,0,0
2024-08-08 13:45:00,210.28999,210.74001,208.83,210.73,2308679,0,0
2024-08-08 14:00:00,210.67,211.89,210.5092,211.84,2123561,0,0
2024-08-08 14:15:00,211.84,212.62469,211.396,212.56,1769529,0,0
2024-08-08 14:30:00,212.58,212.685,212.14,212.34,1133289,0,0
2024-08-08 14:45:00,212.36,212.99001,211.96001,212.19,1198028,0,0
2024-08-08 15:00:00,212.19,212.21001,211.17,211.28999,1220506,0,0
2024-08-08 15:15:00,211.46001,212.35001,211.08,212.21001,1428505,0,0
2024-08-08 15:30:00,212.21001,212.67999,211.9203,212.08,1041767,0,0
2024-08-08 15:45:00,212.09,212.4595,211.71001,212.39,809171,0,0
2024-08-08 16:00:00,212.37,212.91,212.2325,212.84,1074574,0,0
2024-08-08 16:15:00,212.84,213.46001,212.66,213.25,1603744,0,0
2024-08-08 16:30:00,213.265,213.27,212.5,212.98,946917,0,0
2024-08-08 16:45:00,212.98,213.47,212.89999,213.175,890401,0,0
2024-08-08 17:00:00,213.22,213.38,212.6301,213.32471,969168,0,0
2024-08-08 17:15:00,213.32001,213.99001,213.28999,213.8976,1170580,0,0
2024-08-08 17:30:00,213.89999,214.2,213.67,213.73,877910,0,0
2024-08-08 17:45:00,213.74001,213.89,213.42999,213.6855,1256217,0,0
2024-08-08 18:00:00,213.67,213.84,213.35001,213.56,761787,0,0
2024-08-08 18:15:00,213.55,213.8,212.7075,212.98,1075810,0,0
2024-08-08 18:30:00,212.9959,213.42999,212.60001,212.75,862165,0,0
2024-08-08 18:45:00,212.74001,213.06,212.67999,212.91499,690494,0,0
2024-08-08 19:00:00,212.89999,213.41499,212.5,213.08,1024103,0,0
2024-08-08 19:15:00,213.09,213.2,212.12,212.1301,1257069,0,0
2024-08-08 19:30:00,212.14,213.185,211.88,213.03999,1645779,0,0
2024-08-08 19:45:00,213.035,213.52,212.50999,213.34,3019380,0,0
2024-08-09 13:30:00,212.08,213.48,211.98,212.25999,3212120,0,0
2024-08-09 13:45:00,212.27,213.3,212.24001,212.53,1565613,0,0
2024-08-09 14:00:00,212.58,214.49001,212.34,214.3871,1614260,0,0
2024-08-09 14:15:00,214.37,214.78951,214.02,214.7,1375537,0,0
2024-08-09 14:30:00,214.71001,214.755,213.67,213.83,1253790,0,0
2024-08-09 14:45:00,213.7901,215.17999,213.7603,214.765,1379938,0,0
2024-08-09 15:00:00,214.82001,215.52,214.80499,215.21001,1168644,0,0
2024-08-09 15:15:00,215.22,215.735,215.10001,215.13499,1050616,0,0
2024-08-09 15:30:00,215.12,215.71001,215.06,215.11,1052451,0,0
2024-08-09 15:45:00,215.11501,215.45,214.5401,214.71001,845636,0,0
2024-08-09 16:00:00,214.7,214.89999,214.41,214.53999,847615,0,0
2024-08-09 16:15:00,214.545,214.91,214.46001,214.53011,1247836,0,0
2024-08-09 16:30:00,214.53,214.9295,214.5101,214.85001,701982,0,0
2024-08-09 16:45:00,214.85001,215.45,214.71001,215.435,1104051,0,0
2024-08-09 17:00:00,215.4382,215.86,215.25,215.85001,743454,0,0
2024-08-09 17:15:00,215.83,216.53999,215.83,216.535,1256672,0,0
2024-08-09 17:30:00,216.53999,216.78,216.175,216.2578,1003281,0,1
2024-08-09 17:45:00,216.27,216.42,215.64,215.9164,814528,0,0
2024-08-09 18:00:00,215.92999,216.09151,215.28999,215.41,822474,0,0
2024-08-09 18:15:00,215.42,215.50999,214.92,215.28,891084,0,0
2024-08-09 18:30:00,215.27499,215.5071,214.89999,215.17999,890824,0,0
2024-08-09 18:45:00,215.16,215.675,215.03999,215.61,1166037,1,0
2024-08-09 19:00:00,215.605,216.08,215.21001,215.92,1058922,0,0
2024-08-09 19:15:00,215.94,216.38,215.64999,216.285,1110508,0,0
2024-08-09 19:30:00,216.25999,216.61501,216.10001,216.25,1440157,0,0
2024-08-09 19:45:00,216.25,216.60001,215.34,216.3,3798561,0,0
2024-08-12 13:30:00,216.0,217.64999,215.60001,216.67,3499175,0,0
2024-08-12 13:45:00,216.7058,217.12,216.6564,216.9924,1599621,0,0
2024-08-12 14:00:00,217.03,217.89,216.88,217.87,1630980,0,0
2024-08-12 14:15:00,217.88,218.715,217.662,218.45,1816113,0,0
2024-08-12 14:30:00,218.44,218.75,218.14999,218.315,1362286,0,0
